ADEP,ADES,cluster_kmeans,n_flights,mean_duration_h,most_common_ac,mean_total_dist_nm,mean_BGGLFIR,mean_EGGXFIR,mean_EGTTFIR,mean_EGTTUIR,mean_EISNUIR,mean_ENORFIR,mean_LECBFIR,mean_LPPOFIR,mean_LPPCFIR,mean_LFBBFIR,mean_LFFFFIR,mean_LFEEFIR,mean_EDGGFIR,mean_EDMMFIR,mean_EDWWFIR,mean_LGGGFIR,mean_LGGGUIR,mean_LIRRUIR,mean_LIMMUIR,mean_LFFFUIR,mean_LJLAFIR,mean_LOVVFIR,mean_LDZOFIR,mean_LSASUIR,mean_EBURUIR,mean_EDUUUIR,mean_LAAAFIR,mean_LYBAUIR,mean_EGPXUIR,mean_BIRDFIR,mean_CZQMFIR,mean_CZULFIR,mean_CZQXFIR,mean_cost_eur,std_cost_eur,n_clusters_od
GMMN,GMAD,2,17,0.7245098039215686,B38M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.99,85.9,3
GMMN,GMFO,0,23,0.7884057971014492,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.21,154.88,2
GMMN,GMFO,1,36,1.2087962962962964,AT76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.21,42.04,2
GMMN,GMMH,0,52,1.8541666666666667,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.5,139.82,1
GMMN,GMML,0,58,1.2620689655172415,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.46,110.38,1
GMMN,GMMX,0,74,0.6686936936936937,AT76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.9,43.46,2
GMMN,GMMX,1,59,0.45649717514124294,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.95,446.72,2
GMMN,GOBD,0,66,2.888383838383838,B788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9785.57,3221.59,1
GMMN,GQNO,0,12,2.4611111111111112,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.4,80.95,3
GMMN,GQNO,1,26,2.262179487179487,E170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.37,216.02,3
GMMN,GQNO,2,18,2.4824074074074076,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825.8,137.67,3
GMMN,HECA,0,59,4.592372881355932,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.8184745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9311.58,191.34,2
GMMN,HECA,1,31,4.847311827956989,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.1432258064516,745.266129032258,0.0,290.32064516129026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11616.45,355.93,2
GMMN,KJFK,0,23,7.089855072463768,B789,3164.8908695652176,0.0,18.936086956521738,0.0,0.0,0.0,0.0,0.0,2122.3491304347826,339.8517391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.7539130434783,0.0,136.4886956521739,33067.81,1237.09,2
GMMN,KJFK,1,28,7.067261904761905,B789,2512.0810714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.2228571428573,331.8582142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32408.78,1111.44,2
GMMN,LEBL,0,63,1.6928571428571428,B738,69.60777777777778,0.0,0.0,0.0,0.0,0.0,0.0,69.60777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.25,189.85,1
GMMN,LEMD,0,41,1.1788617886178863,CRJX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.22,217.1,3
GMMN,LEMD,1,36,1.1634259259259259,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.49,183.21,3
GMMN,LEMD,2,29,1.282183908045977,CRJX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.96,254.24,3
GMMN,LEMG,0,45,0.8825925925925926,B789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.86,1011.77,2
GMMN,LEMG,1,19,1.2385964912280703,AT76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.94,41.9,2
GMMN,LFLL,0,62,2.202956989247312,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.6338709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.85,301.7,1
GMMN,LFPG,0,104,2.543269230769231,B738,200.66298076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.37692307692308,4.510192307692308,139.7758653846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9781730769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7095.77,1811.13,2
GMMN,LFPG,1,47,2.5581560283687943,A320,138.75297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0912765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6583.35,378.9,2
GMMN,LFPO,0,238,2.382142857142857,B738,110.3990756302521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226218487394958,110.17285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.2155882352941,0.0,0.0,0.0,0.0,0.348109243697479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6374.72,1893.14,1
GMMN,LIMC,0,54,2.712654320987655,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.14666666666668,355.63055555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6610.97,2152.8,1
GMMN,LIPE,0,66,2.600757575757576,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.193636363636363,228.66757575757575,352.20818181818186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129.94,307.12,1
GMMN,LPPT,0,112,1.0453869047619047,E190,331.1646428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.1646428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.68,410.72,1
GMMN,LTFJ,0,39,4.279059829059829,A320,161.46564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.58948717948715,626.6638461538462,0.0,291.80128205128204,0.0,0.0,3.7730769230769234,0.0,0.0,0.0,157.69256410256412,9.165128205128205,0.0,0.0,0.0,0.0,0.0,10588.71,308.64,2
GMMN,LTFJ,1,22,4.239393939393939,A21N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.2,459.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9872.69,266.47,2
GMMN,LTFM,0,28,4.192857142857143,A333,5.758928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.1010714285715,453.48857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758928571428571,0.0,0.0,0.0,0.0,0.0,0.0,23500.91,1719.62,2
GMMN,LTFM,1,33,4.0323232323232325,B788,166.14575757575759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.4812121212121,608.6793939393939,0.0,291.96,0.0,0.0,0.0,0.0,0.0,0.0,166.14575757575759,0.0,0.0,0.0,0.0,0.0,0.0,21232.06,2279.23,2
GMMN,OEJN,0,53,5.609119496855347,B789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.28,16.888301886792455,0.0,5.508679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27579.25,2341.78,1
GMMW,EBBR,0,37,2.3806306306306304,A320,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.1286486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291.53,195.73,2
GMMW,EBBR,1,15,2.5122222222222224,A320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.4953333333334,0.0,0.0,0.0,0.0,9.106666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6435.91,401.74,2
GMMX,EGKK,0,118,2.9259887005649716,A320,227.6607627118644,0.0,0.0,130.295593220339,31.785,0.0,0.0,0.0,0.0,97.36516949152542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.6733898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7543.19,620.89,1
GMMX,GMMN,0,97,0.5359106529209622,AT76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.07,148.65,2
GMMX,GMMN,1,30,0.43722222222222223,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.27,495.97,2
GMMX,LEMD,0,40,1.4195833333333332,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.67,100.04,3
GMMX,LEMD,1,42,1.471825396825397,A320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.64,241.4,3
GMMX,LEMD,2,21,1.5793650793650793,A320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.53,210.07,3
GMMX,LFPG,0,123,2.840921409214092,A320,163.26349593495934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85487804878049,3.8134959349593496,138.5951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.1426829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.89,356.03,1
GMMX,LFPO,0,84,2.630952380952381,B738,128.07261904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.817380952380953,0.0,114.2552380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.5386904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6225.64,394.6,2
GMMX,LFPO,1,98,2.725170068027211,B738,107.79928571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7392857142857143,0.0,104.06000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.2555102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.09,380.53,2
GMMX,LFRS,0,24,2.4208333333333334,A320,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.33875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.0,333.46,2
GMMX,LFRS,1,41,2.332520325203252,B738,434.6075609756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.6075609756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.8729268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448.17,329.53,2
GMMX,LPPT,0,73,1.254337899543379,E195,331.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461.33,329.82,1
GMMX,LSGG,0,19,2.8070175438596494,BCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767.65,664.23,2
GMMX,LSGG,1,39,2.7025641025641023,BCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5515384615384615,553.8474358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.71,499.94,2
GMTT,EBBR,0,23,2.4101449275362317,A320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.974347826087,0.0,0.0,0.0,0.0,1.1878260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6573.31,301.85,3
GMTT,EBBR,1,15,2.4188888888888886,A320,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.9,324.07,3
GMTT,EBBR,2,24,2.3944444444444444,A320,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.7199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6331.87,176.92,3
GMTT,LEBL,0,59,1.376271186440678,A320,75.93237288135593,0.0,0.0,0.0,0.0,0.0,0.0,75.93237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.02,119.77,1
GMTT,LEMD,0,56,0.8901785714285715,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.61,187.88,3
GMTT,LEMD,1,20,0.9650000000000001,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.22,158.38,3
GMTT,LEMD,2,15,1.02,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.66,228.16,3
GOBD,GMMN,0,64,2.750260416666667,B788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.08,3152.47,1
GOBD,LFPG,0,31,4.805913978494624,B77W,141.70290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.70290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.5383870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31982.74,2387.23,2
GOBD,LFPG,1,32,5.1265625,A339,570.1628125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.20718750000003,0.0,135.955625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.6940625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27418.36,2988.46,2
GQNO,GMMN,0,24,2.254166666666667,E170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.67,504.81,2
GQNO,GMMN,1,29,2.207471264367816,B738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.89,1381.02,2
GVAC,LPPT,0,22,3.652272727272727,A320,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8537.1,231.89,2
GVAC,LPPT,1,29,3.490229885057471,A320,362.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.48,493.73,2
GVNP,LPPT,0,19,3.7868421052631582,A20N,324.7084210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.7084210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7699.34,561.04,3
GVNP,LPPT,1,34,3.742156862745098,A20N,373.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.5,376.07,3
GVNP,LPPT,2,21,3.773015873015873,B38M,373.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7026.23,440.62,3
HAAB,EIDW,0,64,7.759635416666667,B789,694.3759375000001,0.0,0.0,102.19140625,444.06421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.8909375000001,6.305312499999999,269.47640625,581.8940625,0.0,0.0,488.3709375,220.9746875,0.0,0.0,103.81359375,87.5390625,0.0,0.0,0.0,0.0,0.0,47169.78,7479.66,2
HAAB,EIDW,1,28,7.873809523809524,B788,736.9421428571429,0.0,0.0,88.14107142857142,474.40357142857147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.1621428571428,0.0,3.7821428571428575,0.0,93.20857142857143,226.65178571428572,256.90214285714285,0.0,161.54607142857142,517.2975,72.03857142857143,226.18392857142857,0.0,0.0,0.0,0.0,0.0,43811.18,5516.12,2
HAAB,LLBG,0,59,3.5008474576271187,B38M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.78,3478.79,1
HAAB,LTFM,0,62,4.977150537634408,A21N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15696.34,7190.88,1
HAAB,OLBA,0,60,4.050833333333333,B38M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12203.5,6920.89,1
HECA,EDDF,0,62,4.0,A21N,677.7969354838709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.09,1.9930645161290321,0.0,0.0,946.5798387096775,0.0,3.7903225806451615,0.0,90.33887096774194,211.43306451612904,177.43725806451613,0.0,0.0,199.70677419354837,15.504677419354838,229.35999999999999,0.0,0.0,0.0,0.0,0.0,12995.38,5682.33,2
HECA,EDDF,1,30,3.954444444444445,B789,409.1926666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.61666666666667,8.151333333333334,0.0,0.0,853.354,0.0,30.014666666666667,0.0,0.0,228.42466666666667,0.0,0.0,0.0,171.67000000000002,0.0,366.27433333333335,0.0,0.0,0.0,0.0,0.0,18708.87,7018.26,2
HECA,EDDM,0,25,3.4826666666666664,A21N,610.4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47,0.0,0.0,964.5044,0.0,0.0,0.0,72.9824,227.0792,221.9172,0.0,0.0,0.0,0.0,354.792,0.0,0.0,0.0,0.0,0.0,8765.83,543.53,3
HECA,EDDM,1,15,3.453333333333333,A21N,538.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47,0.0,0.0,917.3546666666666,0.0,0.0,0.0,78.05,213.94866666666667,158.10733333333332,0.0,0.0,0.0,0.0,212.556,0.0,0.0,0.0,0.0,0.0,8871.13,407.47,3
